ID,Category,match_score,skills_found,missing_skills
29815762,SALES,0.004692017,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
67501448,BUSINESS-DEVELOPMENT,0.004684007,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
94047639,CHEF,0.004679914,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
25127518,ACCOUNTANT,0.00466959,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
81588968,AVIATION,0.004664684,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
24020470,INFORMATION-TECHNOLOGY,0.004646048,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
11188218,ADVOCATE,0.004641541,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
78298706,CONSTRUCTION,0.004625122,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
26819872,AVIATION,0.004619948,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
31850269,CONSTRUCTION,0.004619296,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
15433732,CONSULTANT,0.004591875,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
19861776,DIGITAL-MEDIA,0.004591772,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
35673335,BUSINESS-DEVELOPMENT,0.004582278,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
21856577,BANKING,0.004581102,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
12693146,CONSTRUCTION,0.004572397,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
15721849,CONSTRUCTION,0.004568856,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
35121930,APPAREL,0.004565589,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
14515954,FITNESS,0.004550291,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
27624540,SALES,0.004543505,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
99561379,ARTS,0.004538253,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
26530575,FINANCE,0.004517879,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
27770859,INFORMATION-TECHNOLOGY,0.004517688,['sql'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
11722421,DESIGNER,0.00451531,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
51415089,PUBLIC-RELATIONS,0.004508102,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
59403481,ACCOUNTANT,0.004486935,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
17189156,BANKING,0.00447062,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
18155310,HR,0.004464134,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
23760084,SALES,0.004448459,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
20969119,AGRICULTURE,0.004442552,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
86595128,FINANCE,0.004430048,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
12377803,BUSINESS-DEVELOPMENT,0.004425047,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
20553895,BUSINESS-DEVELOPMENT,0.00442244,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
26835781,AGRICULTURE,0.004411117,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
10926726,PUBLIC-RELATIONS,0.004397795,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
89740812,AGRICULTURE,0.004372392,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
21614256,ADVOCATE,0.004354059,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
24889109,INFORMATION-TECHNOLOGY,0.004352795,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
43685045,ACCOUNTANT,0.004340864,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
28916894,BUSINESS-DEVELOPMENT,0.004339841,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
31602598,ACCOUNTANT,0.004339489,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
27549075,APPAREL,0.004311681,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
18825446,CHEF,0.004274868,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
40018190,INFORMATION-TECHNOLOGY,0.004259157,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
36379931,ARTS,0.004258545,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
14517953,CONSULTANT,0.004256579,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
30504149,DIGITAL-MEDIA,0.004252456,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
15791766,INFORMATION-TECHNOLOGY,0.004247218,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
33919379,CONSULTANT,0.004235397,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
32799518,CONSTRUCTION,0.004224931,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
59696315,BUSINESS-DEVELOPMENT,0.004208376,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
68240723,DESIGNER,0.004207871,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
22765255,BUSINESS-DEVELOPMENT,0.004192775,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
33286293,BANKING,0.004188503,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
22042181,ADVOCATE,0.004188341,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
31220062,PUBLIC-RELATIONS,0.004185086,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
81125166,ENGINEERING,0.004169339,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
28733974,AGRICULTURE,0.004167662,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
82738323,AVIATION,0.004165193,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
11759079,ACCOUNTANT,0.00416226,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
20176584,CONSULTANT,0.004158137,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
28939941,ACCOUNTANT,0.004155895,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
20470943,PUBLIC-RELATIONS,0.004153022,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
27000192,PUBLIC-RELATIONS,0.004150165,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
81217013,FINANCE,0.004150122,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
14470533,ACCOUNTANT,0.004144203,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
48533663,CONSULTANT,0.004122781,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
28989677,BANKING,0.004098054,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
18795567,DESIGNER,0.004087522,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
54246169,AGRICULTURE,0.00408307,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
12334140,INFORMATION-TECHNOLOGY,0.004081767,"['excel', 'statistics']","['machine learning', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
22622351,FINANCE,0.004067735,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
31761591,APPAREL,0.004061381,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
12212468,CONSTRUCTION,0.004048253,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
15564893,CONSTRUCTION,0.004041853,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
59011090,DIGITAL-MEDIA,0.004017836,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
22465498,ACCOUNTANT,0.004014337,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
26065877,ACCOUNTANT,0.004014077,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
93112113,HR,0.004011943,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
10138632,SALES,0.004005698,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
19714635,APPAREL,0.003996565,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
14752209,BUSINESS-DEVELOPMENT,0.003988743,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
36392131,ADVOCATE,0.0039876,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
38847011,ACCOUNTANT,0.003984866,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
14009087,PUBLIC-RELATIONS,0.003982819,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
24953126,CONSTRUCTION,0.003976293,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
17812897,HR,0.003972278,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
21283733,DESIGNER,0.003969069,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
96761538,FITNESS,0.00396872,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
28398216,FINANCE,0.00396545,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
19147603,FINANCE,0.00396545,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
26829350,BPO,0.003946171,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
71767359,APPAREL,0.003944339,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
35985133,APPAREL,0.003931416,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
23085604,,0.003913171,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
65219288,AVIATION,0.003887427,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
35422305,HEALTHCARE,0.003884953,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
11959428,AVIATION,0.003845881,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
10100240,CONSTRUCTION,0.003812938,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
92246939,CONSULTANT,0.003795917,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
24679149,DIGITAL-MEDIA,0.003784186,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
29573698,FITNESS,0.003778454,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
15479281,APPAREL,0.003752331,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
22019500,CONSTRUCTION,0.003735404,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
24673903,CHEF,0.003725764,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
15154822,APPAREL,0.003709585,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
13014900,DESIGNER,0.003704698,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
95970987,ADVOCATE,0.003695731,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
15139979,,0.003679634,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
31201660,CONSULTANT,0.003678344,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
95085510,FITNESS,0.003647435,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
27164756,ARTS,0.003631921,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
29999135,ACCOUNTANT,0.003619617,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
12545844,PUBLIC-RELATIONS,0.003618378,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
14910300,PUBLIC-RELATIONS,0.003614254,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
22182279,ARTS,0.003606576,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
56792999,CONSULTANT,0.003597594,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
11555549,ARTS,0.003596681,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
21756639,BANKING,0.003589539,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
19582792,SALES,0.003571151,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
24548333,HEALTHCARE,0.003566621,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
23810469,DIGITAL-MEDIA,0.003561294,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
91153752,DESIGNER,0.003547578,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
11637468,BANKING,0.003536313,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
49486820,ADVOCATE,0.003535599,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
25422388,DESIGNER,0.003532501,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
29193505,CONSTRUCTION,0.003504836,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
17163375,FITNESS,0.003504647,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
12192507,AVIATION,0.003497302,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
31064969,BPO,0.003492612,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
25953797,CHEF,0.003480889,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
16378091,CONSTRUCTION,0.003476953,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
16849128,AGRICULTURE,0.003471074,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
13386301,APPAREL,0.00346494,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
19149865,BANKING,0.003390707,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
25839123,SALES,0.00336727,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
20356750,ARTS,0.003362273,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
28867567,SALES,0.003361991,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
18293620,BUSINESS-DEVELOPMENT,0.003351348,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
47549345,ENGINEERING,0.003321695,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
11088337,BUSINESS-DEVELOPMENT,0.00331377,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
13234267,AVIATION,0.003307745,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
25157655,ARTS,0.003295387,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
15100547,AUTOMOBILE,0.003292868,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
31392754,PUBLIC-RELATIONS,0.003290803,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
15858254,ENGINEERING,0.003280026,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
13393401,BANKING,0.003266643,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
39027764,CONSTRUCTION,0.003264924,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
63137898,ACCOUNTANT,0.003254286,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
22852364,APPAREL,0.003251681,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
23354541,FINANCE,0.003244579,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
25258040,CONSULTANT,0.00323841,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
38753827,INFORMATION-TECHNOLOGY,0.003235495,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
25452321,CHEF,0.003213668,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
37058472,DESIGNER,0.003196274,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
29306433,FITNESS,0.003189359,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
28531493,PUBLIC-RELATIONS,0.003188883,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
79536879,AGRICULTURE,0.003177796,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
34657584,DESIGNER,0.003167436,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
86551046,CHEF,0.003160521,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
27497542,DESIGNER,0.003149813,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
21512769,CONSULTANT,0.003138445,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
27298953,CHEF,0.003122766,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
72807293,APPAREL,0.003112221,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
24530382,FINANCE,0.003102685,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
91930382,HR,0.003092658,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
37560528,ADVOCATE,0.003088734,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
15917885,PUBLIC-RELATIONS,0.003083546,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
17421910,BUSINESS-DEVELOPMENT,0.003076562,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
27099856,APPAREL,0.003074913,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
38216888,AGRICULTURE,0.003074057,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
12021752,BANKING,0.00306189,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
39970711,HR,0.003058725,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
91515108,AUTOMOBILE,0.003030671,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
12839152,CONSTRUCTION,0.003027723,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
77626587,AVIATION,0.002998878,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
12696104,SALES,0.002997299,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
16276121,DIGITAL-MEDIA,0.002992006,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
34304175,ARTS,0.002972186,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
25001005,PUBLIC-RELATIONS,0.002971869,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
12695799,FITNESS,0.0029578,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
61677751,BUSINESS-DEVELOPMENT,0.002939695,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
23190306,APPAREL,0.002922446,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
26127853,PUBLIC-RELATIONS,0.00291088,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
85973397,PUBLIC-RELATIONS,0.002899265,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
10344379,ADVOCATE,0.002892059,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
13915715,PUBLIC-RELATIONS,0.002865629,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
65237556,PUBLIC-RELATIONS,0.002863579,"['excel', 'tableau']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
14381464,SALES,0.002862844,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
17103000,ENGINEERING,0.002849806,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
11257723,AUTOMOBILE,0.002845507,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
16038911,FITNESS,0.002844225,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
19108760,ADVOCATE,0.002832226,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
63158213,BPO,0.002826626,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
27187994,CONSTRUCTION,0.002821594,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
39569771,BANKING,0.002819077,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
29002596,DIGITAL-MEDIA,0.002814664,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
24416961,AGRICULTURE,0.002798523,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
25224998,CONSTRUCTION,0.002771535,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
23396633,BUSINESS-DEVELOPMENT,0.002761814,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
80275976,BUSINESS-DEVELOPMENT,0.002745886,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
90468982,ADVOCATE,0.002734794,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
17410700,SALES,0.002717311,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
38314236,ENGINEERING,0.002716378,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
24994145,FITNESS,0.002714263,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
18937778,BUSINESS-DEVELOPMENT,0.002707482,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
35344611,ADVOCATE,0.002690071,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
